s_province,s_city_name,s_sta_name,d_city_name,d_sta_name,drv_date,drv_time,full_price,half_price,left_tickets,crawl_source,extra_info
"江苏省","宿迁市","宿迁市","杭州","杭州","20161206","0800",198.0,99.0,"52","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0800"", ""cnum"" : ""52"", ""cid"" : ""20275678;"", ""cjg"" : ""198"", ""bcbm"" : ""QQ0120"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161206","1000",195.0,97.5,"45","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""45"", ""cid"" : ""20275678;"", ""cjg"" : ""195"", ""bcbm"" : ""QQ0197"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161206","1330",198.0,99.0,"52","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1330"", ""cnum"" : ""52"", ""cid"" : ""20275678;"", ""cjg"" : ""198"", ""bcbm"" : ""QQ0121"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161207","0800",198.0,99.0,"52","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0800"", ""cnum"" : ""52"", ""cid"" : ""20275678;"", ""cjg"" : ""198"", ""bcbm"" : ""QQ0120"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161207","0910",195.0,97.5,"50","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0910"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""195"", ""bcbm"" : ""QQ0196"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161207","1000",195.0,97.5,"45","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""45"", ""cid"" : ""20275678;"", ""cjg"" : ""195"", ""bcbm"" : ""QQ0197"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","杭州","杭州","20161207","1330",198.0,99.0,"52","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1330"", ""cnum"" : ""52"", ""cid"" : ""20275678;"", ""cjg"" : ""198"", ""bcbm"" : ""QQ0121"", ""cmdid"" : ""213556789')"", ""cmd"" : ""杭州"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","合肥","合肥","20161206","0830",109.0,54.5,"51","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0830"", ""cnum"" : ""51"", ""cid"" : ""20275678;"", ""cjg"" : ""109"", ""bcbm"" : ""QQ0122"", ""cmdid"" : ""263556789')"", ""cmd"" : ""合肥"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","合肥","合肥","20161207","0830",109.0,54.5,"50","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0830"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""109"", ""bcbm"" : ""QQ0122"", ""cmdid"" : ""263556789')"", ""cmd"" : ""合肥"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","合肥","合肥","20161207","1030",109.0,54.5,"43","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1030"", ""cnum"" : ""43"", ""cid"" : ""20275678;"", ""cjg"" : ""109"", ""bcbm"" : ""QQ0123"", ""cmdid"" : ""263556789')"", ""cmd"" : ""合肥"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161205","1400",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1400"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0077"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161205","1500",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0078"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161205","1600",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1600"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0079"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","0800",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0800"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0073"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","1000",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0074"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","1200",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1200"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0076"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","1400",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1400"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0077"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","1500",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0078"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161206","1600",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1600"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0079"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","0800",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0800"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0073"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","1000",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0074"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","1200",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1200"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0076"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","1400",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1400"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0077"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","1500",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0078"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安北站","淮安北站","20161207","1600",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1600"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0079"", ""cmdid"" : ""203<5678;')"", ""cmd"" : ""淮安北站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1230",33.0,16.5,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1230"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0087"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1330",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1330"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0088"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1430",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1430"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0089"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1530",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1530"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0090"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1630",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1630"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0091"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1730",33.0,16.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1730"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0092"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161205","1800",33.0,16.5,"48","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1800"", ""cnum"" : ""48"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0080"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","0630",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0630"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0081"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","0730",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0730"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0082"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","0830",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0830"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0083"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","0930",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0930"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0084"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1030",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1030"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0085"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1130",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1130"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0086"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1230",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1230"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0087"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1330",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1330"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0088"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1430",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1430"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0089"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1530",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1530"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0090"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1630",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1630"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0091"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1730",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1730"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0092"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161206","1800",33.0,16.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1800"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0080"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","0630",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0630"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0081"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","0730",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0730"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0082"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","0830",33.0,16.5,"48","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0830"", ""cnum"" : ""48"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0083"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","0930",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0930"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0084"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1030",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1030"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0085"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1130",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1130"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0086"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1230",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1230"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0087"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1330",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1330"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0088"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1430",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1430"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0089"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1530",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1530"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0090"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1630",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1630"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0091"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1730",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1730"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0092"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","淮安总站","淮安总站","20161207","1800",33.0,16.5,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1800"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""33"", ""bcbm"" : ""QQ0080"", ""cmdid"" : ""203<56788')"", ""cmd"" : ""淮安总站"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
